# e0bc707b-5987-498d-9d92-59a36068fb99
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3429.0215629; -94.9822809; -519.5893693; 3.1086003; 0.0000019; 56.9393834; 1.2093217
3431.0209924; -95.0482312; -521.5877150; 3.1086041; 0.0000019; 56.9818329; 1.2018819
3433.0204219; -95.1141738; -523.5860541; 3.1086077; 0.0000018; 57.0239900; 1.1967606
3435.0198514; -95.1801093; -525.5843947; 3.1086113; 0.0000018; 57.0659366; 1.1928921
3437.0192809; -95.2460378; -527.5827410; 3.1086148; 0.0000017; 57.1077169; 1.1855826
3439.0187104; -95.3119593; -529.5810810; 3.1086181; 0.0000017; 57.1492109; 1.1805407
3441.0181398; -95.3778743; -531.5794224; 3.1086214; 0.0000016; 57.1904985; 1.1767327
3443.0175693; -95.4437829; -533.5777692; 3.1086246; 0.0000016; 57.2316233; 1.1695496
3445.0169988; -95.5096852; -535.5761099; 3.1086276; 0.0000015; 57.2724678; 1.1645864
3447.0164283; -95.5755814; -537.5744521; 3.1086306; 0.0000015; 57.3131101; 1.1608377
3449.0158578; -95.6414720; -539.5727992; 3.1086335; 0.0000014; 57.3535928; 1.1537773
3451.0152873; -95.7073566; -541.5711407; 3.1086363; 0.0000014; 57.3938011; 1.1488919
3453.0147167; -95.7732359; -543.5694836; 3.1086390; 0.0000013; 57.4338111; 1.1452014
3455.0141462; -95.8391099; -545.5678309; 3.1086416; 0.0000013; 57.4736649; 1.1382600
3457.0135757; -95.9049786; -547.5661732; 3.1086442; 0.0000012; 57.5132498; 1.1334517
3459.0130052; -95.9708424; -549.5645167; 3.1086466; 0.0000012; 57.5526404; 1.1298180
3461.0124347; -96.0367015; -551.5628642; 3.1086490; 0.0000012; 57.5918779; 1.1229925
3463.0118642; -96.1025557; -553.5612072; 3.1086513; 0.0000011; 57.6308519; 1.1182602
3465.0112936; -96.1684055; -555.5595514; 3.1086535; 0.0000011; 57.6696354; 1.1146823
3467.0107231; -96.2342511; -557.5578989; 3.1086556; 0.0000011; 57.7082690; 1.1079695
3469.0101526; -96.3000923; -559.5562426; 3.1086577; 0.0000010; 57.7466443; 1.1033121
3471.0095821; -96.3659294; -561.5545873; 3.1086597; 0.0000010; 57.7848329; 1.0997888
3473.0090116; -96.4317628; -563.5529349; 3.1086616; 0.0000009; 57.8228745; 1.0931858
3475.0084410; -96.4975922; -565.5512793; 3.1086635; 0.0000009; 57.8606629; 1.0886024
3477.0078705; -96.5634181; -567.5496245; 3.1086653; 0.0000009; 57.8982683; 1.0851326
3479.0073000; -96.6292405; -569.5479720; 3.1086670; 0.0000008; 57.9357296; 1.0786365
3481.0067295; -96.6950595; -571.5463170; 3.1086686; 0.0000008; 57.9729427; 1.0741259
3483.0061590; -96.7608752; -573.5446628; 3.1086702; 0.0000008; 58.0099764; 1.0707085
3485.0055885; -96.8266880; -575.5430101; 3.1086717; 0.0000007; 58.0468688; 1.0643168
3487.0050179; -96.8924976; -577.5413557; 3.1086732; 0.0000007; 58.0835177; 1.0598776
3489.0044474; -96.9583045; -579.5397020; 3.1086747; 0.0000009; 58.1199908; 1.0565116
3491.0038769; -97.0241078; -581.5380491; 3.1086768; 0.0000013; 58.1563253; 1.0502219
3493.0033064; -97.0899056; -583.5363954; 3.1086804; 0.0000024; 58.1924210; 1.0458530
3495.0027359; -97.1556945; -585.5347423; 3.1086852; 0.0000019; 58.2283443; 1.0425373
3497.0021654; -97.2214759; -587.5330896; 3.1086876; 0.0000007; 58.2641316; 1.0363474
3499.0015948; -97.2872541; -589.5314367; 3.1086888; 0.0000006; 58.2996848; 1.0320472
3501.0010243; -97.3530300; -591.5297839; 3.1086899; 0.0000005; 58.3350688; 1.0287808
3503.0004538; -97.4188037; -593.5281314; 3.1086910; 0.0000005; 58.3703195; 1.0226885
3504.9998833; -97.4845755; -595.5264787; 3.1086919; 0.0000005; 58.4053404; 1.0184557
3506.9993128; -97.5503454; -597.5248261; 3.1086928; 0.0000004; 58.4401955; 1.0152377
3508.9987423; -97.6161136; -599.5231738; 3.1086937; 0.0000004; 58.4749198; 1.0092409
3510.9981717; -97.6818801; -601.5215213; 3.1086945; 0.0000004; 58.5094185; 1.0050741
3512.9976012; -97.7476450; -603.5198689; 3.1086953; 0.0000004; 58.5437546; 1.0019036
3514.9970307; -97.8134085; -605.5182167; 3.1086960; 0.0000003; 58.5779624; 0.9960003
3516.9964602; -97.8791705; -607.5165643; 3.1086966; 0.0000003; 58.6119488; 0.9918983
3518.9958897; -97.9449313; -609.5149121; 3.1086972; 0.0000003; 58.6457757; 0.9887744
3520.9953192; -98.0106910; -611.5132600; 3.1086978; 0.0000003; 58.6794766; 0.9829627
3522.9947486; -98.0764495; -613.5116077; 3.1086983; 0.0000002; 58.7129602; 0.9789241
3524.9941781; -98.1422070; -615.5099556; 3.1086988; 0.0000002; 58.7462874; 0.9758459
3526.9936076; -98.2079636; -617.5083036; 3.1086992; 0.0000002; 58.7794909; 0.9701238
3528.9930371; -98.2737195; -619.5066515; 3.1086996; 0.0000002; 58.8124811; 0.9661475
3530.9924666; -98.3394746; -621.5049994; 3.1086999; 0.0000002; 58.8453178; 0.9631141
3532.9918960; -98.4052291; -623.5033474; 3.1087002; 0.0000001; 58.8780331; 0.9574798
3534.9913255; -98.4709832; -625.5016954; 3.1087004; 0.0000001; 58.9105390; 0.9535645
3536.9907550; -98.5367368; -627.5000434; 3.1087006; 0.0000001; 58.9428942; 0.9505751
3538.9901845; -98.6024901; -629.4983914; 3.1087008; 0.0000001; 58.9751303; 0.9450269
3540.9896140; -98.6682431; -631.4967394; 3.1087008; 0.0000000; 59.0071608; 0.9411715
3542.9890435; -98.7339961; -633.4950875; 3.1087009; 0.0000000; 59.0390433; 0.9382253
3544.9884729; -98.7997491; -635.4934355; 3.1087008; -0.0000000; 59.0708089; 0.9327614
3546.9879024; -98.8655022; -637.4917835; 3.1087008; -0.0000001; 59.1023726; 0.9289646
3548.9873319; -98.9312554; -639.4901315; 3.1087006; -0.0000001; 59.1337911; 0.9260609
3550.9867614; -98.9970090; -641.4884795; 3.1087005; -0.0000001; 59.1650947; 0.9206796
3552.9861909; -99.0627630; -643.4868275; 3.1087002; -0.0000001; 59.1962001; 0.9169404
3554.9856204; -99.1285176; -645.4851755; 3.1086999; -0.0000002; 59.2271628; 0.9140783
3556.9850498; -99.1942727; -647.4835234; 3.1086996; -0.0000002; 59.2580129; 0.9087781
3558.9844793; -99.2600287; -649.4818714; 3.1086992; -0.0000002; 59.2886681; 0.9050953
3560.9839088; -99.3257855; -651.4802193; 3.1086987; -0.0000003; 59.3191833; 0.9022741
3562.9833383; -99.3915433; -653.4785671; 3.1086982; -0.0000003; 59.3495879; 0.8970533
3564.9827678; -99.4573023; -655.4769150; 3.1086976; -0.0000003; 59.3798010; 0.8934259
3566.9821973; -99.5230625; -657.4752628; 3.1086969; -0.0000003; 59.4098767; 0.8906449
3568.9816267; -99.5888241; -659.4736105; 3.1086962; -0.0000004; 59.4398437; 0.8855021
3570.9810562; -99.6545872; -661.4719582; 3.1086954; -0.0000004; 59.4696226; 0.8819289
3572.9804857; -99.7203520; -663.4703059; 3.1086945; -0.0000005; 59.4992666; 0.8791873
3574.9799152; -99.7861186; -665.4686534; 3.1086936; -0.0000005; 59.5288037; 0.8741210
3576.9793447; -99.8518871; -667.4670009; 3.1086925; -0.0000005; 59.5581561; 0.8706011
3578.9787742; -99.9176578; -669.4653484; 3.1086914; -0.0000006; 59.5873759; 0.8678983
3580.9782036; -99.9834308; -671.4636957; 3.1086903; -0.0000006; 59.6164908; 0.8629069
3582.9776331; -100.0492061; -673.4620431; 3.1086890; -0.0000007; 59.6454241; 0.8594394
3584.9770626; -100.1149841; -675.4603903; 3.1086876; -0.0000007; 59.6742272; 0.8567746
3586.9764921; -100.1807649; -677.4587373; 3.1086862; -0.0000007; 59.7029272; 0.8518568
3588.9759216; -100.2465487; -679.4570844; 3.1086847; -0.0000008; 59.7314487; 0.8484406
3590.9753510; -100.3123357; -681.4554313; 3.1086830; -0.0000008; 59.7598424; 0.8458132
3592.9747805; -100.3781260; -683.4537780; 3.1086813; -0.0000009; 59.7881347; 0.8409677
3594.9742100; -100.4439199; -685.4521248; 3.1086794; -0.0000010; 59.8162516; 0.8376017
3596.9736395; -100.5097177; -687.4504714; 3.1086775; -0.0000010; 59.8442429; 0.8350111
3598.9730690; -100.5755195; -689.4488176; 3.1086754; -0.0000011; 59.8721346; 0.8302365
3600.9724985; -100.6413255; -691.4471640; 3.1086732; -0.0000011; 59.8998539; 0.8269199
3602.9719279; -100.7071361; -693.4455102; 3.1086708; -0.0000012; 59.9274498; 0.8243655
3604.9713574; -100.7729515; -695.4438560; 3.1086684; -0.0000013; 59.9549477; 0.8196605
3606.9707869; -100.8387720; -697.4422019; 3.1086658; -0.0000013; 59.9822763; 0.8163924
3608.9702164; -100.9045979; -699.4405476; 3.1086630; -0.0000014; 60.0094835; 0.8138735
3610.9696459; -100.9704294; -701.4388928; 3.1086601; -0.0000015; 60.0365944; 0.8092368
3612.9690754; -101.0362669; -703.4372382; 3.1086570; -0.0000016; 60.0635388; 0.8060163
3614.9685048; -101.1021108; -705.4355834; 3.1086537; -0.0000017; 60.0903639; 0.8035323
3616.9679343; -101.1679614; -707.4339279; 3.1086503; -0.0000018; 60.1170945; 0.7989628
3618.9673638; -101.2338191; -709.4322727; 3.1086466; -0.0000019; 60.1436613; 0.7957888
3620.9667933; -101.2996842; -711.4306171; 3.1086428; -0.0000020; 60.1701108; 0.7933392
3622.9662228; -101.3655572; -713.4289609; 3.1086387; -0.0000021; 60.1964674; 0.7888356
3624.9656523; -101.4314386; -715.4273049; 3.1086344; -0.0000022; 60.2226629; 0.7857075
3626.9650817; -101.4973288; -717.4256485; 3.1086299; -0.0000023; 60.2487433; 0.7832916
3628.9645112; -101.5632282; -719.4239914; 3.1086251; -0.0000025; 60.2747322; 0.7788528
3630.9639407; -101.6291376; -721.4223345; 3.1086201; -0.0000026; 60.3005627; 0.7757697
3632.9633702; -101.6950573; -723.4206771; 3.1086147; -0.0000027; 60.3262800; 0.7733869
3634.9627997; -101.7609879; -725.4190190; 3.1086091; -0.0000029; 60.3519073; 0.7690118
3636.9622292; -101.8269302; -727.4173610; 3.1086031; -0.0000031; 60.3773789; 0.7659728
3638.9616586; -101.8928847; -729.4157025; 3.1085968; -0.0000032; 60.4027392; 0.7636226
3640.9610881; -101.9588522; -731.4140431; 3.1085901; -0.0000034; 60.4280111; 0.7593101
3642.9605176; -102.0248335; -733.4123838; 3.1085831; -0.0000036; 60.4531298; 0.7563143
3644.9599471; -102.0908293; -735.4107240; 3.1085756; -0.0000039; 60.4781390; 0.7539963
3646.9593766; -102.1568405; -737.4090631; 3.1085676; -0.0000041; 60.5030612; 0.7497453
3648.9588060; -102.2228680; -739.4074023; 3.1085592; -0.0000043; 60.5278328; 0.7467919
3650.9582355; -102.2889128; -741.4057409; 3.1085503; -0.0000046; 60.5524967; 0.7445054
3652.9576650; -102.3549759; -743.4040783; 3.1085409; -0.0000049; 60.5770751; 0.7403148
3654.9570945; -102.4210585; -745.4024157; 3.1085308; -0.0000052; 60.6015053; 0.7374032
3656.9565240; -102.4871619; -747.4007523; 3.1085201; -0.0000055; 60.6258296; 0.7351477
3658.9559535; -102.5532872; -749.3990876; 3.1085088; -0.0000059; 60.6500698; 0.7310164
3660.9553829; -102.6194360; -751.3974229; 3.1084967; -0.0000062; 60.6741642; 0.7281457
3662.9548124; -102.6856096; -753.3957572; 3.1084838; -0.0000066; 60.6981544; 0.7259206
3664.9542419; -102.7518098; -755.3940900; 3.1084701; -0.0000071; 60.7220619; 0.7218478
3666.9536714; -102.8180383; -757.3924226; 3.1084556; -0.0000075; 60.7458260; 0.7190172
3668.9531009; -102.8842968; -759.3907540; 3.1084401; -0.0000080; 60.7694876; 0.7168221
3670.9525304; -102.9505872; -761.3890838; 3.1084236; -0.0000085; 60.7930678; 0.7128065
3672.9519598; -103.0169116; -763.3874131; 3.1084059; -0.0000092; 60.8165069; 0.7100149
3674.9513893; -103.0832727; -765.3857410; 3.1083870; -0.0000098; 60.8398451; 0.7078491
3676.9508188; -103.1496729; -767.3840674; 3.1083667; -0.0000104; 60.8631033; 0.7038896
3678.9502483; -103.2161149; -769.3823928; 3.1083451; -0.0000112; 60.8862226; 0.7011364
3680.9496778; -103.2826015; -771.3807166; 3.1083221; -0.0000119; 60.9092427; 0.6989994
3682.9491073; -103.3491356; -773.3790385; 3.1082975; -0.0000127; 60.9321840; 0.6950949
3684.9485367; -103.4157204; -775.3773591; 3.1082714; -0.0000135; 60.9549886; 0.6923794
3686.9479662; -103.4823593; -777.3756778; 3.1082435; -0.0000144; 60.9776956; 0.6902707
3688.9473957; -103.5490556; -779.3739944; 3.1082138; -0.0000153; 61.0003250; 0.6864201
3690.9468252; -103.6158132; -781.3723092; 3.1081822; -0.0000163; 61.0228199; 0.6837414
3692.9462547; -103.6826359; -783.3706217; 3.1081486; -0.0000173; 61.0452188; 0.6816604
3694.9456842; -103.7495277; -785.3689318; 3.1081129; -0.0000184; 61.0675413; 0.6778626
3696.9451136; -103.8164930; -787.3672396; 3.1080750; -0.0000195; 61.0897314; 0.6752199
3698.9445431; -103.8835364; -789.3655448; 3.1080348; -0.0000208; 61.1118269; 0.6731660
3700.9439726; -103.9506627; -791.3638471; 3.1079920; -0.0000220; 61.1338473; 0.6694196
3702.9434021; -104.0178771; -793.3621465; 3.1079465; -0.0000235; 61.1557372; 0.6668118
3704.9428316; -104.0851854; -795.3604427; 3.1078980; -0.0000251; 61.1775341; 0.6647839
3706.9422610; -104.1525938; -797.3587356; 3.1078463; -0.0000268; 61.1992570; 0.6610868
3708.9416905; -104.2201093; -799.3570248; 3.1077908; -0.0000288; 61.2208515; 0.6585118
3710.9411200; -104.2877398; -801.3553102; 3.1077311; -0.0000310; 61.2423542; 0.6565083
3712.9405495; -104.3554942; -803.3535913; 3.1076666; -0.0000335; 61.2637840; 0.6528565
3714.9399790; -104.4233828; -805.3518679; 3.1075965; -0.0000366; 61.2850872; 0.6503102
3716.9394085; -104.4914179; -807.3501396; 3.1075200; -0.0000402; 61.3062999; 0.6483274
3718.9388379; -104.5596134; -809.3484057; 3.1074358; -0.0000442; 61.3274407; 0.6447123
3720.9382674; -104.6279859; -811.3466659; 3.1073425; -0.0000491; 61.3484563; 0.6421856
3722.9376969; -104.6965549; -813.3449193; 3.1072388; -0.0000549; 61.3693825; 0.6402155
3724.9371264; -104.7653433; -815.3431651; 3.1071228; -0.0000614; 61.3902373; 0.6366187
3726.9365559; -104.8343776; -817.3414026; 3.1069922; -0.0000693; 61.4109680; 0.6340926
3728.9359854; -104.9036889; -819.3396305; 3.1068451; -0.0000783; 61.4316094; 0.6321186
3730.9354148; -104.9733132; -821.3378472; 3.1066787; -0.0000884; 61.4521797; 0.6285032
3732.9348443; -105.0432915; -823.3360520; 3.1064901; -0.0001002; 61.4726255; 0.6259430
3734.9342738; -105.1136706; -825.3342427; 3.1062770; -0.0001135; 61.4929812; 0.6239357
3736.9337033; -105.1845031; -827.3324167; 3.1060360; -0.0001279; 61.5132650; 0.6202423
3738.9331328; -105.2558474; -829.3305734; 3.1057641; -0.0001442; 61.5334221; 0.6175999
3740.9325623; -105.3277680; -831.3287094; 3.1054587; -0.0001617; 61.5534867; 0.6155214
3742.9319917; -105.4003348; -833.3268208; 3.1051170; -0.0001803; 61.5734773; 0.6116855
3744.9314212; -105.4736226; -835.3249073; 3.1047366; -0.0002002; 61.5933369; 0.6089280
3746.9308507; -105.5477103; -837.3229642; 3.1043161; -0.0002207; 61.6131006; 0.6067579
3748.9302802; -105.6226795; -839.3209866; 3.1038541; -0.0002414; 61.6327876; 0.6027754
3750.9297097; -105.6986132; -841.3189745; 3.1033507; -0.0002621; 61.6523392; 0.5999486
3752.9291392; -105.7755936; -843.3169220; 3.1028066; -0.0002819; 61.6717929; 0.5977371
3754.9285686; -105.8536999; -845.3148240; 3.1022238; -0.0003007; 61.6911687; 0.5937647
3756.9279981; -105.9330062; -847.3126808; 3.1016063; -0.0003170; 61.7104098; 0.5910553
3758.9274276; -106.0135780; -849.3104864; 3.1009580; -0.0003304; 61.7295572; 0.5889361
3760.9268571; -106.0954692; -851.3082369; 3.1002859; -0.0003412; 61.7486299; 0.5851282
3762.9262866; -106.1787207; -853.3059330; 3.0995984; -0.0003464; 61.7675736; 0.2931046
3764.9257161; -106.2633546; -855.3035704; 3.0989034; -0.0003470; 61.7770607; -0.0151845
3766.9251455; -106.3493743; -857.3011478; 3.0982119; -0.0003439; 61.7765693; -0.9383152
3768.9245750; -106.4367645; -859.2986667; 3.0975334; -0.0003349; 61.7461927; -1.8910884
3770.9240045; -106.5254911; -861.2961262; 3.0968752; -0.0003222; 61.6849262; -2.6908880
3772.9234340; -106.6155043; -863.2935282; 3.0962458; -0.0003068; 61.5976431; -4.3020799
3774.9228635; -106.7067406; -865.2908748; 3.0956519; -0.0002873; 61.4578411; -5.5840888
3776.9222929; -106.7991236; -867.2881684; 3.0950984; -0.0002656; 61.2759027; -6.6050136
3778.9217224; -106.8925670; -869.2854135; 3.0945906; -0.0002421; 61.0600011; -8.4433944
3780.9211519; -106.9869760; -871.2826123; 3.0941322; -0.0002164; 60.7828906; -9.7155533
3782.9205814; -107.0822489; -873.2797701; 3.0937258; -0.0001898; 60.4624566; -10.6813225
3784.9200109; -107.1782797; -875.2768930; 3.0933735; -0.0001627; 60.1081987; -12.2751060
3786.9194404; -107.2749599; -877.2739830; 3.0930753; -0.0001356; 59.6984852; -13.1828077
3788.9188698; -107.3721817; -879.2710469; 3.0928306; -0.0001097; 59.2553200; -13.8098524
3790.9182993; -107.4698419; -881.2680910; 3.0926362; -0.0000848; 58.7874927; -14.6594685
3792.9177288; -107.5678411; -883.2651166; 3.0924906; -0.0000609; 58.2867751; -14.8254708
3794.9171583; -107.6660843; -885.2621305; 3.0923908; -0.0000400; 57.7759741; -14.8779544
3796.9165878; -107.7644876; -887.2591383; 3.0923296; -0.0000224; 57.2587840; -14.8229470
3798.9160173; -107.8629849; -889.2561393; 3.0922932; -0.0000140; 56.7388180; -14.7276272
3800.9154467; -107.9615388; -891.2531379; 3.0922721; -0.0000078; 56.2174329; -14.6236783
3802.9148762; -108.0601242; -893.2501368; 3.0922614; -0.0000030; 55.6948987; -14.5450652
3804.9143057; -108.1587217; -895.2471328; 3.0922595; 0.0000011; 55.1702644; -14.4513149
3806.9137352; -108.2573155; -897.2441294; 3.0922642; 0.0000027; 54.6440235; -14.3480113
3808.9131647; -108.3558988; -899.2411284; 3.0922699; 0.0000028; 54.1164820; -14.2724559
3810.9125942; -108.4544712; -901.2381257; 3.0922746; 0.0000019; 53.5865663; -14.1801938
3812.9120236; -108.5530361; -903.2351237; 3.0922772; 0.0000006; 53.0548348; -14.0773997
3814.9114531; -108.6515989; -905.2321238; 3.0922769; -0.0000005; 52.5216332; -14.0050054
3816.9108826; -108.7501622; -907.2291214; 3.0922776; 0.0000012; 51.9857473; -13.9141545
3818.9103121; -108.8487222; -909.2261197; 3.0922780; -0.0000028; 51.4478102; -13.8056187
3820.9097416; -108.9472941; -911.2231194; 3.0922645; -0.0000134; 50.9084517; -13.6952513
3822.9091711; -109.0459298; -913.2201134; 3.0922063; -0.0000448; 50.3676987; -13.5326254
3824.9086005; -109.1447492; -915.2170989; 3.0920740; -0.0000942; 49.8276029; -13.3641622
3826.9080300; -109.2439459; -917.2140677; 3.0918252; -0.0001587; 49.2884227; -13.1309134
3828.9074595; -109.3437918; -919.2110014; 3.0914123; -0.0002543; 48.7528455; -12.8756765
3830.9068890; -109.4446594; -921.2078841; 3.0907930; -0.0003743; 48.2219030; -12.6373164
3832.9063185; -109.5470231; -923.2046933; 3.0899093; -0.0005135; 47.6950425; -12.2834284
3834.9057479; -109.6514523; -925.2013921; 3.0887126; -0.0006836; 47.1772974; -11.9587839
3836.9051774; -109.7586152; -927.1979371; 3.0871634; -0.0008734; 46.6677179; -11.6726447
3838.9046069; -109.8692670; -929.1943187; 3.0852156; -0.0010745; 46.1649070; -11.2458737
3840.9040364; -109.9842065; -931.1904629; 3.0828692; -0.0012726; 45.6752446; -10.8908314
3842.9034659; -110.1042024; -933.1860684; 3.0801457; -0.0014402; 45.1959851; -10.5858430
3844.9028954; -110.2299545; -935.1815301; 3.0771162; -0.0016129; 44.7252253; -10.1226816
3846.9023248; -110.3622101; -937.1762179; 3.0735372; -0.0019669; 44.2703807; -9.7533927
3848.9017543; -110.5023002; -939.1704868; 3.0692888; -0.0022632; 43.8276643; -9.4457950
3850.9011838; -110.6514739; -941.1649419; 3.0644980; -0.0025269; 43.3946052; -8.9763143
3852.9006133; -110.8106452; -943.1576788; 3.0591883; -0.0027849; 42.9790268; -8.6370713
3854.9000428; -110.9809256; -945.1497164; 3.0533667; -0.0030368; 42.5753252; -8.3580182
3856.8994723; -111.1633577; -947.1413270; 3.0470454; -0.0032838; 42.1809884; -7.9417331
3858.8989017; -111.3587764; -949.1308516; 3.0402403; -0.0035244; 41.8028457; -7.6846163
3860.8983312; -111.5682232; -951.1191380; 3.0329662; -0.0037425; 41.4336604; -7.4687303
3862.8977607; -111.7926145; -953.1064587; 3.0252819; -0.0039531; 41.0716668; -7.1731399
3864.8971902; -112.0327168; -955.0911602; 3.0169902; -0.0043438; 40.7209705; -7.0181421
3866.8966197; -112.2901253; -957.0745734; 3.0080125; -0.0045453; 40.3749041; -6.8789477
3868.8960492; -112.5654183; -959.0547326; 2.9988740; -0.0045999; 40.0327983; -6.7187451
3870.8954786; -112.8590232; -961.0330612; 2.9896247; -0.0046488; 39.6958137; -6.6176963
3872.8949081; -113.1709042; -963.0078807; 2.9802574; -0.0047469; 39.3610771; -6.5199425
3874.8943376; -113.5014555; -964.9792785; 2.9706232; -0.0048920; 39.0284775; -6.3620071
3876.8937671; -113.8514220; -966.9482152; 2.9607028; -0.0050292; 38.7011794; -6.2624343
3878.8931966; -114.2210720; -968.9130186; 2.9505152; -0.0051579; 38.3762778; -6.1615837
3880.8926261; -114.6109462; -970.8738379; 2.9400863; -0.0052742; 38.0539011; -6.0152689
3882.8920555; -115.0215749; -972.8307320; 2.9293687; -0.0054477; 37.7365232; -5.9144153
3884.8914850; -115.4534115; -974.7827576; 2.9183651; -0.0054868; 37.4218421; -5.8099840
3886.8909145; -115.9066628; -976.7301939; 2.9075195; -0.0053595; 37.1101194; -5.6581470
3888.8903440; -116.3806120; -978.6716351; 2.8967712; -0.0054006; 36.8040056; -5.5490100
3890.8897735; -116.8756944; -980.6085665; 2.8858502; -0.0056462; 36.5013030; -5.4314207
3892.8892029; -117.3929728; -982.5408928; 2.8740317; -0.0061706; 36.2025639; -5.2586149
3894.8886324; -117.9334969; -984.4654122; 2.8614805; -0.0063657; 35.9109618; -5.1478048
3896.8880619; -118.4988088; -986.3840068; 2.8485629; -0.0065471; 35.6231923; -5.0210507
3898.8874914; -119.0889856; -988.2943594; 2.8352913; -0.0067322; 35.3402512; -4.8626144
3900.8869209; -119.7050529; -990.1973519; 2.8216672; -0.0068882; 35.0640621; -4.7688122
3902.8863504; -120.3470956; -992.0911208; 2.8077304; -0.0070393; 34.7910713; -4.6611125
3904.8857798; -121.0154847; -993.9749987; 2.7935324; -0.0071700; 34.5221597; -4.5584678
3906.8852093; -121.7115331; -995.8509635; 2.7790113; -0.0073524; 34.2571283; -4.4943452
3908.8846388; -122.4343521; -997.7145583; 2.7640927; -0.0076084; 33.9938022; -4.4266898
3910.8840683; -123.1853966; -999.5667930; 2.7485309; -0.0079633; 33.7324307; -4.3696951
